OrderID,CustomerName,OrderDate,Product,Quantity,UnitPrice,City,Status
7068,Kiran,2/7/2024,TV,2,17370,Bangalore,Delivered
7069,Anil,3/9/2024,Laptop,1,38651,Chennai,Delivered
7070,Pooja,1/26/2024,TV,3,16834,Hyderabad,Pending
7071,Anil,4/12/2024,Washing Machine,3,11749,Chennai,Cancelled
7072,Anil,2/16/2024,Mobile,3,5564,Mumbai,Pending
7073,Divya,3/18/2024,TV,3,41223,Mumbai,Cancelled
7074,Sneha,4/28/2024,AC,1,43903,Delhi,Cancelled
7075,Meena,1/13/2024,Laptop,3,11369,Kolkata,Pending
7076,Ajay,3/10/2024,Fridge,1,11742,Kolkata,Delivered
7077,Priya,5/3/2024,Washing Machine,2,16493,Mumbai,Pending
7078,Sneha,3/28/2024,Mobile,2,32612,Hyderabad,Cancelled
7079,Vikram,6/3/2024,AC,5,22052,Kolkata,Delivered
7080,Vikram,6/7/2024,TV,4,42309,Mumbai,Pending
7081,Divya,2/12/2024,Mobile,5,43013,Delhi,Cancelled
7082,Sneha,2/15/2024,TV,4,11432,Mumbai,Pending
7083,Sneha,3/19/2024,Washing Machine,4,30495,Delhi,Pending
7084,Anil,4/30/2024,TV,1,21083,Mumbai,Delivered
7085,Anil,5/14/2024,Fridge,4,35949,Bangalore,Pending
7086,Ravi,4/28/2024,Washing Machine,2,42681,Hyderabad,Cancelled
7087,Meena,1/27/2024,Fridge,5,26756,Kolkata,Pending
7088,Anil,5/31/2024,Tablet,3,29414,Bangalore,Delivered
7089,Kiran,6/28/2024,Fridge,2,16177,Hyderabad,Pending
7090,Kiran,4/26/2024,AC,4,45536,Mumbai,Cancelled
7091,Meena,6/3/2024,Washing Machine,1,5370,Chennai,Pending
7092,Anil,2/6/2024,TV,1,37373,Chennai,Delivered
7093,Ajay,5/27/2024,AC,4,40308,Chennai,Delivered
7094,Anil,6/16/2024,AC,1,42990,Hyderabad,Pending
7095,Ajay,4/18/2024,Washing Machine,3,46438,Hyderabad,Delivered
7096,Meena,4/4/2024,TV,5,38086,Bangalore,Delivered
7097,Pooja,2/19/2024,Tablet,2,15114,Kolkata,Pending
7098,Kiran,5/20/2024,Washing Machine,4,41282,Bangalore,Pending
7099,Meena,5/17/2024,Tablet,4,23556,Kolkata,Delivered
7100,Anil,1/29/2024,TV,5,33213,Hyderabad,Delivered
7101,Priya,2/9/2024,Tablet,3,28900,Chennai,Pending
7102,Priya,2/17/2024,Tablet,3,42705,Kolkata,Pending
7103,Vikram,6/18/2024,AC,5,24858,Bangalore,Delivered
7104,Ajay,1/9/2024,Laptop,1,40890,Chennai,Cancelled
7105,Ajay,2/8/2024,Washing Machine,1,32253,Kolkata,Cancelled
7106,Pooja,2/13/2024,Fridge,4,27876,Delhi,Delivered
7107,Divya,3/22/2024,Mobile,5,48834,Kolkata,Delivered
7108,Kiran,4/3/2024,Fridge,5,12073,Mumbai,Cancelled
7109,Meena,4/2/2024,Laptop,5,26349,Hyderabad,Cancelled
7110,Anil,1/28/2024,TV,2,29346,Mumbai,Cancelled
7111,Vikram,6/24/2024,Fridge,5,42225,Kolkata,Delivered
7112,Anil,5/11/2024,AC,3,28107,Hyderabad,Pending
7113,Anil,4/23/2024,Laptop,3,32092,Bangalore,Pending
7114,Priya,6/15/2024,Tablet,2,17311,Bangalore,Cancelled
7115,Sneha,1/20/2024,Tablet,3,26285,Delhi,Delivered
7116,Priya,1/8/2024,Washing Machine,2,31319,Mumbai,Pending
7117,Divya,1/4/2024,Mobile,5,39958,Mumbai,Cancelled
7118,Vikram,1/7/2024,TV,5,42066,Chennai,Delivered
7119,Ajay,6/17/2024,TV,2,43096,Bangalore,Cancelled
7120,Kiran,1/23/2024,Laptop,5,45913,Hyderabad,Cancelled
7121,Vikram,4/2/2024,Fridge,5,32817,Hyderabad,Pending
7122,Kiran,3/2/2024,Washing Machine,1,42262,Chennai,Cancelled
7123,Kiran,6/14/2024,Laptop,5,35904,Hyderabad,Delivered
7124,Vikram,4/3/2024,Mobile,3,43441,Delhi,Delivered
7125,Sneha,6/1/2024,Fridge,4,22128,Bangalore,Delivered
7126,Vikram,2/4/2024,TV,5,45408,Kolkata,Cancelled
7127,Meena,1/8/2024,Mobile,5,34421,Mumbai,Delivered
7128,Ajay,5/2/2024,Tablet,1,47128,Chennai,Delivered
7129,Priya,5/22/2024,Laptop,4,33389,Mumbai,Cancelled
7130,Ravi,5/11/2024,Laptop,4,6373,Kolkata,Delivered
7131,Pooja,1/12/2024,Washing Machine,5,43022,Bangalore,Cancelled
7132,Anil,2/29/2024,TV,1,29751,Hyderabad,Delivered
7133,Kiran,3/29/2024,Washing Machine,1,45453,Hyderabad,Pending
7134,Priya,4/4/2024,Washing Machine,3,47116,Bangalore,Pending
7135,Pooja,3/30/2024,TV,4,8541,Hyderabad,Delivered
7136,Ajay,4/6/2024,Fridge,5,27561,Mumbai,Delivered
7137,Ajay,6/24/2024,Fridge,2,21382,Mumbai,Cancelled
7138,Ajay,5/9/2024,Laptop,3,26116,Bangalore,Delivered
7139,Anil,1/18/2024,Fridge,2,27591,Delhi,Pending
7140,Meena,2/19/2024,Mobile,2,49969,Delhi,Delivered
7141,Pooja,2/6/2024,AC,3,12671,Chennai,Delivered
7142,Divya,5/8/2024,AC,2,40438,Bangalore,Cancelled
7143,Sneha,5/13/2024,TV,5,18465,Kolkata,Cancelled
7144,Meena,4/24/2024,AC,5,18743,Mumbai,Delivered
7145,Meena,2/16/2024,TV,4,28648,Bangalore,Delivered
7146,Ravi,3/31/2024,AC,3,15582,Delhi,Delivered
7147,Divya,4/29/2024,AC,4,34469,Mumbai,Delivered
7148,Ajay,4/18/2024,AC,5,17416,Delhi,Pending
7149,Kiran,4/28/2024,Mobile,2,46476,Hyderabad,Cancelled
7150,Sneha,5/10/2024,Laptop,5,19092,Mumbai,Pending
7151,Kiran,2/10/2024,Laptop,3,48322,Kolkata,Cancelled
7152,Sneha,3/12/2024,Fridge,3,30851,Chennai,Cancelled
7153,Ravi,2/1/2024,Tablet,5,27723,Mumbai,Delivered
7154,Meena,3/13/2024,AC,5,16506,Mumbai,Pending
7155,Meena,4/24/2024,Washing Machine,4,24816,Kolkata,Cancelled
7156,Anil,2/20/2024,Mobile,3,43525,Mumbai,Delivered
7157,Priya,6/5/2024,AC,3,42035,Chennai,Pending
7158,Meena,3/31/2024,Fridge,3,5587,Chennai,Delivered
7159,Ravi,6/21/2024,Laptop,2,13934,Bangalore,Pending
7160,Priya,1/16/2024,Tablet,4,29419,Chennai,Cancelled
7161,Meena,6/22/2024,Mobile,3,23012,Kolkata,Delivered
7162,Kiran,3/13/2024,AC,5,38921,Bangalore,Pending
7163,Divya,1/8/2024,Fridge,5,19133,Delhi,Cancelled
7164,Ajay,4/13/2024,Fridge,1,6112,Chennai,Cancelled
7165,Priya,5/13/2024,TV,5,11756,Mumbai,Cancelled
7166,Ravi,5/27/2024,Fridge,1,28591,Delhi,Delivered
7167,Meena,1/17/2024,Laptop,1,17749,Bangalore,Cancelled
7168,Vikram,3/4/2024,TV,3,44512,Hyderabad,Delivered
7169,Meena,5/31/2024,Tablet,3,38053,Hyderabad,Delivered
7170,Pooja,4/23/2024,Washing Machine,1,49221,Delhi,Cancelled
7171,Ajay,2/28/2024,AC,3,42409,Mumbai,Cancelled
7172,Ajay,4/29/2024,Mobile,2,45834,Bangalore,Pending
7173,Kiran,2/27/2024,Tablet,4,17434,Bangalore,Pending
7174,Meena,1/2/2024,Washing Machine,5,21354,Chennai,Cancelled
7175,Priya,6/5/2024,Washing Machine,5,37486,Chennai,Pending
7176,Priya,3/10/2024,Fridge,1,37307,Mumbai,Delivered
7177,Kiran,4/24/2024,Mobile,2,23776,Chennai,Cancelled
7178,Priya,4/12/2024,Mobile,4,12920,Mumbai,Pending
7179,Pooja,2/14/2024,Laptop,4,35002,Hyderabad,Pending
7180,Sneha,5/23/2024,AC,5,20512,Hyderabad,Delivered
7181,Meena,5/21/2024,TV,2,31744,Hyderabad,Pending
7182,Pooja,3/1/2024,Fridge,3,40355,Mumbai,Delivered
7183,Meena,5/11/2024,Washing Machine,3,32911,Bangalore,Delivered
7184,Divya,4/25/2024,Fridge,3,13807,Kolkata,Cancelled
7185,Divya,6/7/2024,Tablet,5,33485,Mumbai,Cancelled
7186,Pooja,4/25/2024,Tablet,3,20295,Kolkata,Delivered
7187,Ravi,1/4/2024,Mobile,2,13396,Delhi,Delivered
7188,Anil,1/8/2024,TV,3,20115,Kolkata,Pending
7189,Ravi,3/30/2024,AC,1,19705,Chennai,Cancelled
7190,Divya,3/15/2024,Washing Machine,5,32838,Bangalore,Cancelled
7191,Sneha,3/17/2024,Tablet,1,28887,Hyderabad,Cancelled
7192,Priya,1/18/2024,Laptop,5,44997,Mumbai,Cancelled
7193,Ajay,2/13/2024,Mobile,1,28080,Bangalore,Delivered
7194,Ajay,2/14/2024,Tablet,3,18924,Hyderabad,Delivered
7195,Pooja,6/17/2024,Mobile,5,18858,Chennai,Pending
7196,Anil,6/6/2024,TV,3,44501,Chennai,Cancelled
7197,Pooja,4/1/2024,TV,2,37168,Mumbai,Pending
7198,Ajay,1/30/2024,Mobile,4,39934,Chennai,Pending
7199,Ajay,2/15/2024,TV,2,39432,Hyderabad,Cancelled
7200,Vikram,3/14/2024,AC,5,16292,Chennai,Cancelled
7201,Divya,2/5/2024,Laptop,3,23225,Delhi,Cancelled
7202,Vikram,5/7/2024,Mobile,4,24891,Mumbai,Delivered
7203,Sneha,4/9/2024,AC,2,34453,Hyderabad,Delivered
7204,Kiran,1/2/2024,Laptop,3,6158,Delhi,Pending
7205,Ajay,5/11/2024,TV,5,36416,Kolkata,Pending
7206,Ajay,4/5/2024,TV,1,49919,Chennai,Cancelled
7207,Sneha,5/10/2024,Tablet,5,14743,Hyderabad,Pending
7208,Ravi,6/19/2024,Washing Machine,5,8981,Delhi,Cancelled
7209,Ravi,1/5/2024,TV,2,43835,Delhi,Cancelled
7210,Ravi,1/13/2024,AC,4,30117,Hyderabad,Delivered
7211,Meena,2/10/2024,Mobile,2,38431,Kolkata,Cancelled
7212,Meena,5/9/2024,Tablet,1,28376,Chennai,Pending
7213,Meena,4/4/2024,TV,3,6964,Bangalore,Cancelled
7214,Ajay,6/24/2024,Fridge,1,34494,Bangalore,Pending
7215,Divya,4/16/2024,Fridge,4,45970,Chennai,Cancelled
7216,Sneha,4/5/2024,Mobile,4,20412,Delhi,Pending
7217,Ravi,2/22/2024,Laptop,4,7390,Delhi,Cancelled
7218,Pooja,3/10/2024,Washing Machine,4,34205,Hyderabad,Cancelled
7219,Kiran,6/26/2024,Fridge,1,26742,Hyderabad,Cancelled
7220,Ajay,5/8/2024,Mobile,3,49475,Hyderabad,Cancelled
7221,Kiran,5/21/2024,TV,1,24144,Kolkata,Cancelled
7222,Ravi,3/2/2024,Laptop,4,35094,Chennai,Delivered
7223,Meena,1/19/2024,TV,3,43152,Delhi,Delivered
7224,Anil,5/25/2024,Fridge,4,17629,Bangalore,Delivered
7225,Vikram,4/10/2024,Tablet,2,40927,Delhi,Delivered
7226,Kiran,2/19/2024,Fridge,5,13873,Delhi,Pending
7227,Kiran,6/13/2024,Tablet,1,14396,Kolkata,Pending
7228,Divya,4/15/2024,Laptop,3,6492,Kolkata,Cancelled
7229,Anil,5/3/2024,Tablet,4,45039,Bangalore,Delivered
7230,Pooja,2/5/2024,Washing Machine,4,29213,Kolkata,Pending
7231,Kiran,6/11/2024,Washing Machine,4,31548,Kolkata,Pending
7232,Pooja,5/28/2024,TV,1,15261,Bangalore,Delivered
7233,Ajay,5/25/2024,Washing Machine,2,35864,Bangalore,Pending
7234,Kiran,4/30/2024,Tablet,4,23257,Mumbai,Pending
7235,Priya,4/19/2024,Washing Machine,1,33284,Mumbai,Pending
7236,Kiran,1/13/2024,Tablet,1,9832,Hyderabad,Delivered
7237,Kiran,6/3/2024,TV,2,45652,Kolkata,Cancelled
7238,Kiran,4/7/2024,Fridge,5,23255,Hyderabad,Delivered
7239,Ajay,5/8/2024,Tablet,5,19468,Mumbai,Pending
7240,Sneha,6/4/2024,AC,3,5688,Kolkata,Delivered
7241,Ajay,3/8/2024,AC,3,9728,Bangalore,Cancelled
7242,Divya,3/24/2024,TV,1,27417,Delhi,Pending
7243,Meena,1/4/2024,Fridge,2,33695,Delhi,Delivered
7244,Sneha,3/12/2024,Fridge,5,25944,Bangalore,Delivered
7245,Ajay,3/1/2024,Laptop,3,39604,Chennai,Pending
7246,Ravi,4/19/2024,TV,3,32522,Mumbai,Pending
7247,Ajay,4/8/2024,Laptop,2,34845,Chennai,Pending
7248,Ravi,6/1/2024,TV,4,20298,Mumbai,Delivered
7249,Divya,6/10/2024,Fridge,1,35711,Kolkata,Pending
7250,Ajay,4/21/2024,Tablet,3,40743,Bangalore,Cancelled
7251,Anil,2/8/2024,TV,1,6259,Kolkata,Delivered
7252,Vikram,1/16/2024,Tablet,1,15809,Hyderabad,Pending
7253,Anil,1/20/2024,Mobile,5,11756,Mumbai,Pending
7254,Priya,1/7/2024,Mobile,1,14803,Mumbai,Cancelled
7255,Ajay,6/19/2024,Tablet,2,37337,Bangalore,Delivered
7256,Kiran,1/23/2024,Mobile,4,49489,Mumbai,Delivered
7257,Divya,1/9/2024,Tablet,4,40482,Mumbai,Cancelled
7258,Pooja,4/3/2024,Fridge,2,44637,Bangalore,Pending
7259,Divya,3/12/2024,Tablet,4,33923,Hyderabad,Cancelled
7260,Vikram,5/8/2024,Tablet,3,18876,Chennai,Delivered
7261,Sneha,1/10/2024,Washing Machine,2,31824,Bangalore,Pending
7262,Vikram,3/10/2024,AC,5,36748,Bangalore,Cancelled
7263,Vikram,5/29/2024,AC,2,20983,Bangalore,Pending
7264,Sneha,4/18/2024,Tablet,5,47239,Hyderabad,Pending
7265,Ajay,6/2/2024,Fridge,5,33599,Mumbai,Pending
7266,Anil,3/8/2024,Tablet,1,33973,Kolkata,Delivered
7267,Priya,5/22/2024,Mobile,3,32046,Kolkata,Pending
7268,Anil,5/11/2024,Laptop,4,19105,Chennai,Delivered
7269,Kiran,1/17/2024,Tablet,4,37709,Mumbai,Pending
7270,Ravi,1/21/2024,Washing Machine,2,30785,Hyderabad,Delivered
7271,Priya,4/6/2024,Tablet,5,42585,Kolkata,Delivered
7272,Meena,2/11/2024,Laptop,4,20959,Mumbai,Delivered
7273,Meena,2/23/2024,TV,3,45959,Delhi,Delivered
7274,Anil,4/23/2024,Fridge,2,26580,Hyderabad,Delivered
7275,Divya,3/10/2024,Laptop,5,44296,Bangalore,Cancelled
7276,Pooja,5/11/2024,Laptop,4,22661,Kolkata,Cancelled
7277,Pooja,2/2/2024,Mobile,5,36219,Chennai,Cancelled
7278,Anil,2/19/2024,TV,3,31654,Kolkata,Delivered
7279,Sneha,6/28/2024,AC,5,35446,Delhi,Cancelled
7280,Kiran,6/15/2024,Washing Machine,3,33844,Bangalore,Cancelled
7281,Pooja,3/4/2024,Mobile,3,8070,Kolkata,Delivered
7282,Kiran,1/2/2024,Mobile,1,48795,Hyderabad,Delivered
7283,Ravi,6/25/2024,Washing Machine,5,35609,Kolkata,Cancelled
7284,Divya,6/6/2024,Tablet,4,5719,Chennai,Delivered
7285,Divya,5/20/2024,TV,2,45754,Mumbai,Cancelled
7286,Vikram,3/29/2024,Tablet,3,5826,Bangalore,Pending
7287,Sneha,1/30/2024,TV,3,36735,Bangalore,Pending
7288,Anil,5/25/2024,Mobile,4,38437,Delhi,Delivered
7289,Ajay,3/9/2024,Fridge,2,12700,Chennai,Delivered
7290,Priya,4/21/2024,TV,4,8112,Kolkata,Delivered
7291,Vikram,6/28/2024,Mobile,2,25970,Chennai,Cancelled
7292,Vikram,3/16/2024,Washing Machine,4,6040,Chennai,Delivered
7293,Anil,3/7/2024,Mobile,3,46709,Hyderabad,Delivered
7294,Vikram,6/3/2024,Fridge,2,32822,Kolkata,Cancelled
7295,Ravi,2/29/2024,AC,5,45779,Bangalore,Pending
7296,Ravi,4/16/2024,Washing Machine,1,39177,Kolkata,Delivered
7297,Meena,5/30/2024,TV,3,33470,Bangalore,Cancelled
7298,Pooja,5/14/2024,TV,3,21787,Mumbai,Pending
7299,Pooja,2/2/2024,Tablet,5,30490,Bangalore,Pending
7300,Pooja,1/6/2024,TV,1,29666,Bangalore,Pending
7301,Ravi,4/26/2024,Mobile,1,7630,Delhi,Delivered
7302,Ajay,4/30/2024,Laptop,4,48473,Delhi,Delivered
7303,Anil,4/3/2024,AC,2,37482,Mumbai,Pending
7304,Ravi,1/14/2024,AC,2,36671,Hyderabad,Pending
7305,Sneha,6/9/2024,AC,1,36458,Delhi,Delivered
7306,Priya,6/5/2024,Washing Machine,3,32258,Hyderabad,Delivered
7307,Pooja,4/15/2024,Laptop,2,14885,Chennai,Cancelled
7308,Anil,6/14/2024,AC,2,9593,Hyderabad,Pending
7309,Ajay,5/10/2024,Laptop,4,27449,Mumbai,Delivered
7310,Ajay,2/3/2024,TV,1,40156,Kolkata,Cancelled
7311,Kiran,3/16/2024,TV,4,45075,Kolkata,Pending
7312,Ajay,5/10/2024,Mobile,2,10198,Chennai,Cancelled
7313,Ajay,2/9/2024,Washing Machine,1,19332,Mumbai,Delivered
7314,Ravi,5/20/2024,Laptop,1,28132,Hyderabad,Pending
7315,Kiran,1/7/2024,TV,5,35965,Mumbai,Cancelled
7316,Meena,2/18/2024,Mobile,3,5366,Delhi,Cancelled
7317,Vikram,2/8/2024,AC,3,8931,Delhi,Cancelled
7318,Meena,1/29/2024,AC,4,9355,Chennai,Cancelled
7319,Pooja,1/10/2024,Tablet,2,16938,Hyderabad,Delivered
7320,Kiran,2/9/2024,Tablet,3,34775,Kolkata,Pending
7321,Divya,3/2/2024,AC,3,32951,Delhi,Cancelled
7322,Divya,4/12/2024,Washing Machine,2,11254,Hyderabad,Cancelled
7323,Kiran,5/15/2024,AC,2,28399,Bangalore,Pending
7324,Anil,1/10/2024,Fridge,2,9808,Delhi,Delivered
7325,Divya,6/5/2024,TV,4,43139,Kolkata,Cancelled
7326,Meena,2/8/2024,Fridge,5,31632,Hyderabad,Delivered
7327,Ravi,5/17/2024,Fridge,4,39928,Kolkata,Pending
7328,Ajay,5/9/2024,Mobile,4,35651,Chennai,Cancelled
7329,Kiran,2/18/2024,Fridge,5,31871,Kolkata,Pending
7330,Priya,2/23/2024,Laptop,4,13682,Hyderabad,Pending
7331,Vikram,4/17/2024,Mobile,4,48448,Chennai,Pending
7332,Anil,1/12/2024,TV,1,49065,Hyderabad,Delivered
7333,Meena,5/19/2024,TV,3,36475,Delhi,Delivered
7334,Divya,1/7/2024,Washing Machine,3,30820,Kolkata,Cancelled
7335,Priya,6/7/2024,Fridge,1,36469,Bangalore,Pending
7336,Kiran,4/7/2024,Tablet,2,18352,Delhi,Cancelled
7337,Ajay,1/8/2024,Laptop,3,34980,Mumbai,Pending
7338,Pooja,3/2/2024,Laptop,2,49052,Bangalore,Pending
7339,Kiran,1/5/2024,Mobile,4,33817,Chennai,Cancelled
7340,Kiran,4/15/2024,Tablet,3,39317,Mumbai,Delivered
7341,Meena,6/4/2024,Laptop,3,5235,Chennai,Pending
7342,Meena,4/16/2024,Mobile,4,18119,Mumbai,Pending
7343,Ravi,1/26/2024,Laptop,4,14213,Bangalore,Delivered
7344,Divya,6/10/2024,Mobile,3,10061,Bangalore,Cancelled
7345,Anil,2/24/2024,Tablet,1,18423,Mumbai,Cancelled
7346,Sneha,5/25/2024,Washing Machine,1,16872,Mumbai,Delivered
7347,Meena,4/9/2024,TV,2,49547,Hyderabad,Pending
7348,Vikram,2/2/2024,Tablet,2,10972,Hyderabad,Delivered
7349,Ajay,4/7/2024,TV,1,13659,Hyderabad,Delivered
7350,Anil,6/22/2024,Tablet,3,9953,Mumbai,Pending
7351,Divya,2/12/2024,Washing Machine,1,42911,Delhi,Delivered
7352,Meena,4/11/2024,Fridge,3,21159,Delhi,Pending
7353,Anil,4/2/2024,Fridge,2,43029,Bangalore,Cancelled
7354,Anil,6/21/2024,Laptop,2,14289,Delhi,Delivered
7355,Vikram,6/5/2024,Washing Machine,3,17508,Chennai,Pending
7356,Kiran,1/4/2024,Laptop,1,40091,Hyderabad,Pending
7357,Vikram,1/2/2024,Fridge,2,41839,Mumbai,Pending
7358,Divya,2/6/2024,Washing Machine,3,46784,Mumbai,Pending
7359,Sneha,6/14/2024,Washing Machine,4,34581,Bangalore,Cancelled
7360,Ajay,5/13/2024,Washing Machine,4,31975,Kolkata,Pending
7361,Priya,1/14/2024,Tablet,2,17315,Hyderabad,Cancelled
7362,Vikram,3/1/2024,Mobile,5,19510,Kolkata,Pending
7363,Pooja,3/15/2024,TV,5,24907,Bangalore,Pending
7364,Kiran,4/30/2024,Tablet,4,35160,Delhi,Delivered
7365,Meena,4/29/2024,Mobile,2,18776,Mumbai,Cancelled
7366,Anil,1/15/2024,AC,1,42577,Kolkata,Cancelled
7367,Kiran,2/24/2024,Fridge,1,39036,Bangalore,Pending
7368,Meena,2/5/2024,Laptop,1,30334,Delhi,Cancelled
7369,Sneha,1/31/2024,Laptop,2,41804,Chennai,Cancelled
7370,Ajay,6/16/2024,Tablet,3,11337,Kolkata,Pending
7371,Ajay,2/13/2024,Laptop,4,46802,Delhi,Delivered
7372,Priya,5/24/2024,Fridge,5,21815,Chennai,Pending
7373,Anil,4/23/2024,Laptop,3,39858,Hyderabad,Pending
7374,Ajay,2/23/2024,TV,3,5885,Delhi,Pending
7375,Pooja,6/28/2024,Laptop,1,11385,Chennai,Pending
7376,Vikram,5/1/2024,Tablet,1,19737,Mumbai,Cancelled
7377,Ajay,4/10/2024,Washing Machine,5,12370,Hyderabad,Delivered
7378,Kiran,2/5/2024,Laptop,4,8630,Mumbai,Cancelled
7379,Ajay,1/29/2024,Mobile,4,27401,Chennai,Pending
7380,Anil,3/4/2024,TV,1,34782,Kolkata,Cancelled
7381,Ajay,6/24/2024,Fridge,4,42280,Kolkata,Pending
7382,Kiran,3/25/2024,Laptop,1,36242,Bangalore,Cancelled
7383,Anil,2/17/2024,TV,1,14991,Kolkata,Delivered
7384,Pooja,2/29/2024,AC,3,14689,Delhi,Delivered
7385,Vikram,1/9/2024,Fridge,3,24398,Hyderabad,Delivered
7386,Vikram,3/21/2024,Laptop,1,48168,Kolkata,Cancelled
7387,Ravi,3/30/2024,Washing Machine,2,41718,Hyderabad,Pending
7388,Pooja,1/25/2024,Fridge,3,48347,Delhi,Pending
7389,Ravi,3/6/2024,Washing Machine,4,29697,Kolkata,Pending
7390,Meena,6/8/2024,TV,3,38967,Chennai,Delivered
7391,Meena,1/6/2024,Tablet,4,30182,Delhi,Delivered
7392,Divya,1/24/2024,Mobile,4,28155,Kolkata,Pending
7393,Vikram,5/14/2024,Mobile,3,21569,Bangalore,Cancelled
7394,Ravi,3/22/2024,AC,3,12537,Hyderabad,Cancelled
7395,Ravi,3/2/2024,TV,3,32898,Mumbai,Delivered
7396,Vikram,3/14/2024,Mobile,3,27363,Mumbai,Cancelled
7397,Ajay,6/28/2024,TV,2,29176,Mumbai,Cancelled
7398,Pooja,1/4/2024,Tablet,1,19158,Bangalore,Delivered
7399,Ravi,5/9/2024,Fridge,2,22512,Hyderabad,Pending
7400,Sneha,2/24/2024,Tablet,1,38737,Kolkata,Pending
7401,Anil,4/9/2024,Washing Machine,1,48909,Delhi,Cancelled
7402,Priya,2/28/2024,Fridge,5,20146,Kolkata,Pending
7403,Divya,4/6/2024,TV,2,47680,Delhi,Pending
7404,Divya,1/21/2024,Washing Machine,4,39648,Bangalore,Delivered
7405,Priya,3/2/2024,AC,3,14022,Delhi,Pending
7406,Meena,1/13/2024,Washing Machine,1,11037,Hyderabad,Delivered
7407,Priya,1/29/2024,Laptop,3,47162,Delhi,Delivered
7408,Priya,5/25/2024,Mobile,1,38505,Mumbai,Cancelled
7409,Vikram,1/14/2024,Washing Machine,3,48404,Chennai,Pending
7410,Anil,2/2/2024,Laptop,2,42329,Bangalore,Cancelled
7411,Vikram,1/31/2024,Mobile,3,14807,Kolkata,Pending
7412,Vikram,5/27/2024,TV,4,31611,Mumbai,Cancelled
7413,Kiran,3/26/2024,Laptop,4,14785,Kolkata,Pending
7414,Pooja,5/28/2024,Tablet,2,25475,Bangalore,Delivered
7415,Priya,4/11/2024,Laptop,1,41964,Kolkata,Delivered
7416,Sneha,2/29/2024,Mobile,2,41432,Kolkata,Pending
7417,Ravi,4/30/2024,Washing Machine,2,46787,Mumbai,Cancelled
7418,Divya,6/28/2024,TV,4,14154,Delhi,Cancelled
7419,Ajay,4/11/2024,Mobile,5,48740,Hyderabad,Cancelled
7420,Divya,4/29/2024,Tablet,2,31506,Chennai,Delivered
7421,Meena,2/22/2024,TV,3,23279,Kolkata,Delivered
7422,Pooja,4/30/2024,AC,4,43449,Hyderabad,Delivered
7423,Meena,5/25/2024,Tablet,4,41875,Mumbai,Cancelled
7424,Sneha,4/4/2024,Laptop,1,7904,Chennai,Cancelled
7425,Meena,2/9/2024,TV,5,19435,Mumbai,Pending
7426,Vikram,4/10/2024,Fridge,2,29001,Chennai,Delivered
7427,Sneha,1/28/2024,Tablet,5,49328,Hyderabad,Cancelled
7428,Vikram,5/17/2024,TV,4,49481,Chennai,Cancelled
7429,Anil,2/27/2024,Laptop,1,7189,Chennai,Pending
7430,Anil,6/25/2024,Fridge,4,27908,Bangalore,Delivered
7431,Sneha,1/13/2024,Fridge,1,26244,Chennai,Pending
7432,Meena,3/27/2024,Washing Machine,4,25043,Mumbai,Pending
7433,Priya,2/15/2024,Mobile,3,21296,Kolkata,Delivered
7434,Vikram,2/1/2024,Mobile,3,34610,Hyderabad,Delivered
7435,Pooja,2/7/2024,Washing Machine,4,30056,Mumbai,Pending
7436,Ravi,4/2/2024,AC,5,40563,Delhi,Delivered
7437,Meena,2/23/2024,Fridge,4,12511,Hyderabad,Pending
7438,Anil,6/26/2024,Tablet,2,26788,Bangalore,Delivered
7439,Vikram,6/26/2024,Mobile,3,48565,Mumbai,Pending
7440,Kiran,5/9/2024,Mobile,2,41515,Chennai,Cancelled
7441,Kiran,6/15/2024,AC,3,32250,Mumbai,Cancelled
7442,Priya,5/15/2024,Tablet,1,46704,Hyderabad,Pending
7443,Kiran,5/24/2024,Mobile,5,32452,Kolkata,Cancelled
7444,Meena,4/13/2024,Laptop,3,28199,Kolkata,Cancelled
7445,Divya,3/13/2024,Fridge,2,26729,Delhi,Cancelled
7446,Priya,2/14/2024,Laptop,3,19868,Mumbai,Delivered
7447,Sneha,1/2/2024,TV,1,9328,Delhi,Delivered
7448,Ajay,5/8/2024,AC,4,24317,Hyderabad,Delivered
7449,Ravi,4/9/2024,Fridge,3,49738,Mumbai,Pending
7450,Pooja,2/29/2024,TV,3,27596,Delhi,Cancelled
7451,Pooja,6/23/2024,Fridge,1,43166,Mumbai,Delivered
7452,Anil,3/5/2024,Laptop,4,34196,Delhi,Pending
7453,Divya,6/17/2024,Mobile,1,46313,Kolkata,Delivered
7454,Vikram,2/7/2024,AC,5,14088,Chennai,Delivered
7455,Ajay,2/5/2024,Tablet,4,31115,Bangalore,Delivered
7456,Vikram,2/21/2024,Laptop,5,7193,Chennai,Delivered
7457,Pooja,6/19/2024,TV,1,7548,Bangalore,Cancelled
7458,Ajay,1/24/2024,Mobile,5,39298,Mumbai,Delivered
7459,Sneha,5/5/2024,Tablet,4,46937,Bangalore,Pending
7460,Meena,1/18/2024,Tablet,2,47503,Bangalore,Cancelled
7461,Kiran,1/9/2024,Washing Machine,1,6645,Mumbai,Cancelled
7462,Anil,5/31/2024,Laptop,2,21646,Delhi,Cancelled
7463,Vikram,3/17/2024,Tablet,2,5553,Mumbai,Delivered
7464,Vikram,3/2/2024,AC,5,17939,Bangalore,Delivered
